tweet_id,airline,name,text,tweet_coord,tweet_created,tweet_location
852645029470502913,United,NikkiJane111,RT @RichFenton: #unitedAIRLINES you total limp dick pricks I for one will never fly with you https://t.co/sND5WM5wdN,,2017-04-13 22:09:51,
507210184050372608,JetBlue,hylinecruises,RT @SheRocksFitness: G'Morning #Nantucket! Full day of travel on @hylinecruises &amp; @JetBlue begins bright &amp; early...but #run first to see th\u2026,,2014-09-03 16:55:06,
896864752684515328,Delta,AlanSchenkel,@davidlederer @Delta @SydneyAirport @Australia Perfect.,,2017-08-13 22:43:14,
872988079056986112,Delta,GaelynnLea,"@Delta To their credit, @Delta mgmt has since responded to my complaint &amp; understood why the staff's handling of th\u2026 https://t.co/QDPT5kjEh2",,2017-06-09 01:25:52,
811670510128025608,Delta,idontcara8,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFF\u2026,,2016-12-21 20:31:44,
550032186645417985,United,BryanSchindel,@united waiting on hold for 20 min,,2014-12-30 20:54:27,
923980255446085633,United,lisleweapon,"I'm at @United Global First Lounge in San Francisco, CA https://t.co/bbkSL0G7eE","-122.39192779,37.61838662",2017-10-27 18:30:34,"California, USA"
796762980348284928,United,lisleweapon,"I'm at @United Global First Lounge in San Francisco, CA https://t.co/8rnw5dzlxY","-122.39192247,37.61829369",2016-11-10 17:14:32,"California, USA"
851952840520212480,United,UncleRocky1,#unitedairlines This is friggin hilarious! HILARIOUS!  The poor guy is in the hospital from the incident.\nhttps://t.co/g1edUwjCf7,"-79.0021125,35.054627",2017-04-12 00:19:20,"Fayetteville, NC"
754754248315850752,Southwest,katedevries_xO,@SouthwestAir September can't come soon enough \u2764\ufe0f\U0001f60d,,2016-07-17 19:06:50,
928261616013119488,United,jwertz77,@Fieldof33 @united I'll keep flying Southwest and AA if that's what United is doing with seating.,,2017-11-08 14:03:10,
659474216866070528,United,jwertz77,"@DemetriMartin @united ""Fly the Friendly Skies...or Hope You're Stranded in a Friendly CIty""",,2015-10-28 20:58:00,
785508066125049857,Delta,paulbrisson,@delta you do a great job https://t.co/5Oskjz6MD3 #breastcancer has taken too many women on my life. https://t.co/LCYz8YECrj,,2016-10-10 15:51:31,
498570716565229568,Southwest,alisonbonaguro,"RT @charlieworsham: you probably already know this, folks, but just in case you didn't... @SouthwestAir is the best. hands down. \u2708\ufe0f\U0001f44d\U0001f64c\U0001f3c6\U0001f60e",,2014-08-10 20:44:56,
855529303345250304,Delta,ckeckholm,This is the way to fly. #delta #legroomfordays https://t.co/FA2jj9ePA0,,2017-04-21 21:10:55,
811650615927414784,Delta,KingSilverHair,#boycottdelta @Delta #boycottdeltaairline https://t.co/RFYQwwCGwV,"-115.223125,36.232915",2016-12-21 19:12:41,"Las Vegas, NV"
811649639728328704,Delta,KingSilverHair,"RT @dansvllivan: it's 2016 and if you're not a white person and don't speak english, you'll get kicked off an airplane. FUCK YOU @delta #bo\u2026",,2016-12-21 19:08:48,
893840888513929216,Southwest,CSimmons1216,What's up @SouthwestAir?  Delayed on plane in Tampa flight 4841 with no updates.  Have a connecting flight to CMH.,"-82.44269374999999,27.996594499999997",2017-08-05 14:27:29,"Tampa, FL"
924035482215792640,Southwest,ScottieKnollin,@SouthwestAir Cool.,,2017-10-27 22:10:01,
912777471669538816,Delta,ManilaRaf,@Pogue @Delta Nav system reset/reboot to 0 longitude and 0 latitude?,,2017-09-26 20:34:42,
843596930190065664,United,DannyBowers,@united if I wanted to pass a recommendation onto an employee that gave OUTSTANDING customer service how would I do that?,,2017-03-19 22:55:56,
923365206851338240,Southwest,suprnatrldaniel,RT @BEARTOOTHband: Shoutout to the flight attendants on @SouthwestAir 1676 for taking such good care of us!! \U0001f918\U0001f3b8\u2708\ufe0f\U0001f37b,,2017-10-26 01:46:35,
716964344370765825,American,ryan_dulaney,RT @miglerup: @ryan_dulaney @AmericanAir THEY LITERALLY SUCK THEY LOSE EVERYONES BAGGAGE. They lost mine for two weeks when I went to Europe,,2016-04-04 12:23:14,
881048675245490176,American,bellagartenllc,@MakeAWish @AmericanAir @carrieunderwood Awe \u2764\ufe0f,,2017-07-01 07:15:47,
524596128722190336,Southwest,beau_shar,@KellyCulinarian @SWEtalk @SouthwestAir  Kelly-See you there. I board Virgin Air from DC in a few hours. @beau_shar,,2014-10-21 16:20:38,
851499757528854530,United,IMcBrairtyI,Never flying @united again!,"-80.926628,33.6311395",2017-04-10 18:18:56,"South Carolina, USA"
767940097874366464,Delta,nyhoop,@Delta you can give me a call please. My twitter handle is associated with my account...,,2016-08-23 04:22:41,
732938169130180610,American,PatBoBomb,"Big Thanks .@AmericanAir customer service. Had a ticket purchase issue, called, they cleared it up &amp; found me a cheaper flight #AwesomeAir?","-93.7561,41.636688",2016-05-18 14:17:31,"Urbandale, IA"
715549322251730949,Delta,KellyKazek,"RT @scottwalkernow: 45 years ago, a 14-year-old tried to hijack a @Delta jet. Where he is now? @aldotcom #TBT https://t.co/8RV7kvAP9f https\u2026",,2016-03-31 14:40:27,
819283849247150084,United,Wingnutz1,RT @flightradar24: \u2708\ufe0f @united announced today it is accelerating the retirement of its 747s to Q4 2017. Track them while you can. https://t\u2026,,2017-01-11 20:44:25,
811745201173762048,Delta,carItwd,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFF\u2026,,2016-12-22 01:28:32,
886195947583221760,United,LegalTorilla,RT @justinhess333: @SurfingMendes @isiah334 @WhosABitch @J_rod14LA @BadVibesPedro @ActuallyCryBaby @ScHoolboyQ @united my panda will take t\u2026,,2017-07-15 12:09:13,
604421717277216768,American,WheredIanGo,@AmericanAir still remains the SUCKIEST airline in the world. Just shut them down already.... \U0001f611,,2015-05-29 22:59:01,
741415054369685504,American,rramos1032,"#UpInTheAir, flying from Maine, above #Colorado mountains w/ @JennaLynnSasso by way of @AmericanAir. #fbf \u2708\ufe0f\u2601\ufe0f https://t.co/pgSwRuht6k",,2016-06-10 23:41:38,
768664953159024640,United,krriiissss10,RT @DBUBassTeam: Retweet and Follow for a chance to win official @DBUBassTeam gear from  @BisonCoolers! #united #workshardplaysharder https\u2026,,2016-08-25 04:23:00,
856815294081355776,American,calebfiles,"Since when is an ERJ-145 seat 1A only for EP members, @americanair?",,2017-04-25 10:20:59,
850192050188374016,JetBlue,calebfiles,Hey @JetBlue - I can't manage my flights - having issues with website?,,2017-04-07 03:42:35,
759012936677404672,Southwest,michaelgadberry,"3 days later &amp; @SouthwestAir still hasn't replied. Thanks guys I really feel like my business is ""important""... LOLz https://t.co/kTLBum8IzA","-97.672732,30.519340800000002",2016-07-29 13:09:20,"Round Rock, TX"
892974013521244160,United,JoacoBoltex87,"@united you are the worst airline that has ever existed, you have absolutely no concern about your clients and your costumer support sucks","-75.77004099999999,42.746617",2017-08-03 05:02:50,"New York, USA"
926175415999258624,Delta,wends626,RT @kathleenmadigan: Well how nice is this. I love u back @delta and Chris. N so do my parents who use my miles. :)) #Delta https://t.co/ME\u2026,,2017-11-02 19:53:21,
861793643656388608,United,caprediem084,RT @delaniewalker82: @united next time you should try to help and not turn your back on people we all matter!!!! \U0001f609,,2017-05-09 04:03:10,
896446251822133248,JetBlue,teffers8464,Win a trip to Big Sur! @fathomwaytogo @theskimm \n@dominomag @louandgrey @jetblue @raden https://t.co/OBsu5d8cF0,,2017-08-12 19:00:16,
852295718916239360,United,alansafe,"If I were the CEO of #UnitedAirlines, I'd go back to free baggage check and free meals for all passengers all the time.","-75.77004099999999,42.746617",2017-04-12 23:01:48,"New York, USA"
928083196130054144,Delta,andrewbhaddock,Feels good to hear the @delta argent say \u201cwe appreciate your platinum status...\u201d,,2017-11-08 02:14:11,
923971598033571841,Delta,andrewbhaddock,@Delta I am gonna miss my flight because of the lines in customs. There has got to be a better way to deal with this.,"-83.376154,42.2237415",2017-10-27 17:56:10,"Romulus, MI"
901878481444892673,Delta,andrewbhaddock,@Delta No need to apologize. It happens and not that often :),,2017-08-27 18:46:00,
894321419915599872,Delta,andrewbhaddock,@GoldboxATL @stevepatrick527 @Delta @airlineguys It's one of the best views! Love SAN!,,2017-08-06 22:16:56,
892339249533644801,Delta,andrewbhaddock,ATL &gt; DCA an hour earlier. @Delta please make sure my bags make the flight change... save me a trip back to the airport later #readytobehome,"-84.47038855,33.63127765",2017-08-01 11:00:30,"College Park, GA"
851630218821414912,United,andrewbhaddock,@united CEO makes me even more happy that I've chosen @Delta. What a mess! #BoycottUnitedAirlines #airtravelrights,"-77.101999,38.8808445",2017-04-11 02:57:21,"Arlington, VA"
849760349184196608,Delta,andrewbhaddock,"@Delta There are literally 1,000's of displaced passengers that need help and you have 3 agents working the counter\u2026 https://t.co/DbgDq4F2Hf","-83.1738665,32.6782075",2017-04-05 23:07:09,"Georgia, USA"
846623366773657602,Delta,andrewbhaddock,@delta gave me wings! #hopacrossthepound #irelandorbust https://t.co/sWv7DOFuLE https://t.co/zvpu1DrfMz,,2017-03-28 07:21:54,
830737923230285824,Delta,andrewbhaddock,@Delta I fly nearly every week and I've never seen a TSA agent do more glare at pax.,"-84.433106,33.7671944",2017-02-12 11:18:49,"Atlanta, GA"
825396346114945025,Delta,andrewbhaddock,"RT @GoldboxATL: ""Plane Monkey Business"" on #Delta last night in the forward cabin. Good thing there are bananas in the snack basket.  Only\u2026",,2017-01-28 17:33:18,
817546020028555266,Delta,andrewbhaddock,@Delta in the spotlight tonight... but doing right by their passengers and keeping a cool head! #staysafe #betterguncontrol #nomoreviolence,"-77.101999,38.8808445",2017-01-07 01:38:55,"Arlington, VA"
814460587052855296,Delta,andrewbhaddock,@Delta in my window seat!!! I do love me an on time departure!!! Thank you! #roadwarrior #nye2017 #SFNYE2017 https://t.co/hqRrwvVZVV,"-83.376154,42.2237415",2016-12-29 13:18:30,"Romulus, MI"
809207020595400708,Delta,andrewbhaddock,@fakerenespoints thanks for the elegant response buddy! Keep it. Classy! @delta always does right by me! #fuckoffdude #iearnedmystatus,,2016-12-15 01:22:42,
796510407280234496,Delta,andrewbhaddock,The safety video on @Delta flights is great! #Diversity #inclusion #TogetherWeStand #strongertogether\u2026 https://t.co/HUAlmCyrmr,,2016-11-10 00:30:54,
779499362909057031,Delta,andrewbhaddock,A middle seat manspreader ruins @Delta Comfort + upgrades. Lame travelers are lame. #ineedadrink https://t.co/0kgNv9nV3g,,2016-09-24 01:55:05,
743488166544412672,Delta,andrewbhaddock,RT @GoldboxATL: White Ribbons now being worn by @Delta cabin crew to honor #Orlando victims. #OrlandoStrong #Delta (H/T Candy &amp; KC) https:/\u2026,,2016-06-16 16:59:26,
742816311097630720,Delta,andrewbhaddock,@Delta got diverted to BHM for weather. Really need to get to CLE!!! From ATL at a reasonable hour tonight!!  Help!,,2016-06-14 20:29:44,
889848146527965184,United,bhatnagar76,"2/2 @Profeco - ""There is nothing in place on our end authorizing us to waive baggage fees."" @united will continue to charge passengers.","-101.250134,21.0254966",2017-07-25 14:01:45,"Guanajuato, M\xe9xico"
815057793027751941,Southwest,BenEshleman,Thank you @SouthwestAir for providing free @espn on your flights. What a game! https://t.co/B13BfXP8od,,2016-12-31 04:51:35,
851442692399562752,United,bhatnagar76,Not only a @united problem. American carriers treating passengers like garbage has become standard operating proced\u2026 https://t.co/JhBZK8Iln4,,2017-04-10 14:32:11,
803349879762415616,Delta,bhatnagar76,Thankful for those who called @Delta out. RT Delta Air Lines Bans Disruptive Trump Supporter for Life https://t.co/56Ls6dUbtB,,2016-11-28 21:28:31,
851827709831290880,United,dlpasco,RT @flargh: #United https://t.co/FHtgTfR0g1,,2017-04-11 16:02:06,
851826360448303104,United,dlpasco,"RT @DeathStarPR: Here at @United Airlines, our friendly new customer service representative is here to help you disembark quickly and effic\u2026",,2017-04-11 15:56:45,
886732751378026496,Delta,erstets,@Delta @AnnCoulter Me and my liberal friends like... https://t.co/o7WRYWPYOU,"-77.1185025,38.98133715",2017-07-16 23:42:17,"Bethesda, MD"
872465047817203713,American,HannahMoMiller,"@KellyWhat @AmericanAir I usually have great experiences from Corpus to DFW since that's the hub, but I may need to\u2026 https://t.co/6rGFRMq8Iu",,2017-06-07 14:47:31,
627056472036384768,United,thebrianpurcell,It's early! Getting home to see V's Rock Band performance. @united #1K #upgrade makes it easier to travel so early. http://t.co/PRcMZmh96x,,2015-07-31 10:01:27,
332182529522159616,United,thebrianpurcell,@united I am following u. If you want to keep me from making another airline like @AmericanAir my preferred airline. U must fix this,"-118.4135453,34.15751253",2013-05-08 17:17:41,"Los Angeles, CA"
332179819154530305,United,thebrianpurcell,@united I have just shared my experience with you. If you want to make good on it. You please contact me.,"-118.4131322,34.15781831",2013-05-08 17:06:55,"Los Angeles, CA"
332177470927282176,United,thebrianpurcell,@united very disappointing!,"-118.41301493,34.1578474",2013-05-08 16:57:35,"Los Angeles, CA"
332177398185467904,United,thebrianpurcell,@united rep told me to do it myself. 3  flights on @united in the next month 2 out of 3 First Class tix. This isn't First Class treatment.,"-118.41305466,34.15786337",2013-05-08 16:57:17,"Los Angeles, CA"
285144388567441408,United,thebrianpurcell,RT @The_Company_Men: Enjoying @unitedairlines lounge before flying to #NYE!!! http://t.co/30QaKpM8,,2012-12-29 22:04:54,
503637206863728640,Delta,petofallas,On the way home. You can never be too careful. #imba #pochelmets #poc #mtb #deltaairlines #delta @\u2026 http://t.co/ZE63KMOCSx,"-104.67234713,39.85862524",2014-08-24 20:17:21,"Colorado, USA"
885574046326308864,Southwest,RashelleLeann,@WebforJackie @SouthwestAir I shed a #Tear. I love @SouthwestAir Southwest! @michaeljbarber #DSPDX,,2017-07-13 18:58:00,
874280381310267392,Delta,rileytheroyal,"RT @GovMikeHuckabee: Kudos to @Delta for pulling $$ from ""play"" portraying assassination of @POTUS. No one should sponsor crap like that! h\u2026",,2017-06-12 15:01:00,
851560415058214913,United,TheJonVaughn,RT @jakesproul: #actualfootage of my #united flight attendant when I ask for the full can of soda https://t.co/cTe4EuWmiW,,2017-04-10 22:19:58,
913377626244427776,Southwest,bobaloo000,@SouthwestAir Thanks for leaving the NorthEast out. #SMH,,2017-09-28 12:19:30,
851642990707724288,Delta,itsDannyTodd,@KelliConan @Delta ok I wouldn\u2019t take it that far haha.,"-118.40998055,33.938002000000004",2017-04-11 03:48:06,"Westchester - LAX, Los Angeles"
720407014820564993,Virgin America,itsDannyTodd,On my flight to #PalmSprings for #Coachella...watching some NHL playoffs! S'GO!!! @NHL @VirginAmerica https://t.co/U4WEF0PqNc,,2016-04-14 00:23:11,
851560888297566210,United,rachflores420,RT @FURGALlCIOUS: hey @united you are about to have a FAT lawsuit on your hands https://t.co/l141NHQJgK,,2017-04-10 22:21:51,
889638126666297345,United,assaf,RT @GossiTheDog: Airlines and the TSA are setting security policy over Twitter. It appears @united are being badly trolled. Cc @TSA @comic_\u2026,,2017-07-25 00:07:12,
745345548908003329,JetBlue,RyDizy,Why do I feel like I only got a $50 credit from @JetBlue when they sent an email yesterday saying it would be $250 for each PERSON?,"-118.39963895,34.082496500000005",2016-06-21 20:00:01,"Beverly Hills, CA"
745252842299023364,JetBlue,RyDizy,"I\u2019ve been trying to add Positivity to my Tweets and Life, but @JetBlue really ruined that streak for me. \n\n#Positivity Returns NOW..","-118.40998055,33.938002000000004",2016-06-21 13:51:38,"Westchester - LAX, Los Angeles"
745205952425525248,JetBlue,RyDizy,It\u2019s actually pretty tough to get sleep on an airports floor\u2026\n\n(Shakes Fist at @JetBlue),"-115.13516489999999,36.0609645",2016-06-21 10:45:18,"Paradise, NV"
745136961728323585,JetBlue,RyDizy,After 6 hours I\u2019m still stuck in Vegas. \n\nI officially hate @JetBlue and recommend nobody flies them.,"-115.13516489999999,36.0609645",2016-06-21 06:11:10,"Paradise, NV"
745096310970212357,JetBlue,RyDizy,@emmuhwright @JetBlue I sure am..\n\nApproaching Hour number Three! It\u2019s been a fantastically Awful experience.,"-115.13516489999999,36.0609645",2016-06-21 03:29:38,"Paradise, NV"
745062402325045248,JetBlue,RyDizy,"\U0001f612 RT @JetBlue: @RyDizy We\u2019re sorry about the plane trouble, Ryan!","-115.13516489999999,36.0609645",2016-06-21 01:14:53,"Paradise, NV"
851558322759225344,United,toddpruzan,"""@united Airlines is proud to offer the inconvenienced passenger a $12 million voucher for future travel aboard the Friendly Skies.\u2122""",,2017-04-10 22:11:39,
902717462688526337,Southwest,hausofsocial,"RT @MarshaCollier: How @SouthwestAir, @AnheuserBusch @Duracell and other companies are helping #HelpforHouston https://t.co/PziUsTXyWa http\u2026",,2017-08-30 02:19:49,
782698206647889920,United,gonzopancho,@lufthansa nails it every time. @United is dope.,"-95.44648649999999,29.8384948",2016-10-02 21:46:08,"Houston, TX"
751025501347651584,Delta,ChicagoCabbie,#Delta #DL400 Boeing 767 is diverting to Heathrow due to a mechanical issue https://t.co/ZXMZrSGOkH,"-87.732013,41.833584450000004",2016-07-07 12:10:07,"Chicago, IL"
760165636811161601,JetBlue,ericnestor,"Hey @JetBlue, we had about 8hours of delayed flights between last night and today. I understand delays due to weather is out of your control","-73.8311875,40.670879549999995",2016-08-01 17:29:45,"Queens, NY"
893340275032039425,Southwest,chrstnalxndra,The birthday message from @SouthwestAir is the best email sent all day!!! \U0001f496\U0001f496\U0001f496\U0001f64f\U0001f3fe,"-122.27952149999999,37.8758456",2017-08-04 05:18:13,"Berkeley, CA"
670743692173422592,American,nwilhite,Not bad #chicago #sunsetflight #ohare #midwestnostalgia #americanairlines #misschicagobutnotthecold @\u2026 https://t.co/mezJQaFiJ2,"-87.90353091,41.97695318",2015-11-28 23:18:52,"Chicago, IL"
922232951454294016,United,rich3946,"RT @writemombritt: Under One Trump, We STAND! #United #MAGA \u2764\ufe0f\U0001f1fa\U0001f1f8\u2764\ufe0f https://t.co/zA8RlGZqm8",,2017-10-22 22:47:24,
918594029935366144,United,tpeters,@united i ate sephen,"-87.732013,41.833584450000004",2017-10-12 21:47:38,"Chicago, IL"
385131695239749632,Virgin America,tpeters,"Dear @richardbranson &amp; @VirginAmerica,\n\nI owe you $3. Please contact me for reimbursement. Details attached.\n\n--t.j. http://t.co/HAfDJwI7pL",,2013-10-01 19:58:46,
788818412310978560,Virgin America,mediocrity,"@samp @virginamerica @wayne @ballerwayne I haven't!  If you have a spare plane, Virgin would likely appreciate it, lots of angry folks.",,2016-10-19 19:05:39,
788816383563870208,Virgin America,mediocrity,Does anyone have a spare plane?  @VirginAmerica is looking for one right now for us at SFO.,,2016-10-19 18:57:35,
716845495792967680,Virgin America,mediocrity,@MattDennebaum @VirginAmerica probably the Alaska acquisition preparations.,"-122.4359785,37.7706565",2016-04-04 04:30:59,"San Francisco, CA"
906593429890719744,Delta,elvsinus,@Delta is it open for inbound Flights?,,2017-09-09 19:01:32,
537293646031495168,American,ryanskyy,@_DrewKyle @AmericanAir Thanks for caring Drew. I will keep you posted.,,2014-11-25 17:16:02,
536977672489172993,American,ryanskyy,RT @AmericanAir: @ryanskyy We've received your DM and will respond as soon as possible.,,2014-11-24 20:20:28,
536781127797587969,American,ryanskyy,@AmericanAir &amp; this was my first time flying w/ you.  Plus there was no WiFi on board. I could live without that but that charge is unfair.,,2014-11-24 07:19:28,
782726137541632001,United,reelRosendo,RT @Deohmy: Great send off by @united Airlines. Oh My! https://t.co/l076evwHGt,,2016-10-02 23:37:08,
861243005629497344,American,erose000,@SecretFlying @Finnair @AmericanAir @cjballer21,,2017-05-07 15:35:08,
547938126854115329,United,royman0,@united airlines arrival board today at ORD is great lol http://t.co/4VQvJ3WaRj,"-87.908209,41.980489",2014-12-25 02:13:24,"Chicago, IL"
886983427508977665,Delta,CapHillKeith,RT @DannyZuker: I know it wasn't the seat she wanted but at least @AnnCoulter got to sit next to Shatner. @Delta https://t.co/AN3RZq4XRW,,2017-07-17 16:18:23,
323693035684782080,United,ralfonsi,"@bsaitz @united Dulles to SFO. Have to say it's pretty impressive to have it to Frankfurt.  Might suggest walking before running, though...",,2013-04-15 07:03:28,
766794462852886528,Southwest,jamesjgriffin,@SouthwestAir @AshDHarrington wow. J haven't gotten a coupon in years! And I was companion pass for the last 2 years! What am I doing wrong?,,2016-08-20 00:30:20,
779789381934514176,United,rognagel,"@united They could teach something to the gate agent that boarded the Denver flight out of C21, how to smile. He was angry at the world.",,2016-09-24 21:07:31,
842415635023974400,Southwest,ohheeyy,"RT @SouthwestAir: @ohheeyy What do you mean, Holly? Every seat is first class on Southwest! ^AB",,2017-03-16 16:41:53,
421740432289067008,United,rognagel,@united You should have a couple more baggage handlers on Fridays at DEN. Bags came out 70 min after touch down.,,2014-01-10 20:28:49,
718807300203524096,United,ohheeyy,@united all the waffle cookies in the world,,2016-04-09 14:26:29,
74332847023996928,Southwest,ohheeyy,best flying experience in awhile.. thanks @SouthwestAir! your flight attendants are superb and should all be comedians.,,2011-05-28 04:35:06,
832329592614510592,United,stayout_mylayne,RT @jlynnbeauty: @united how can you sleep at night knowing this goes on and claiming zero responsibility? https://t.co/29J2wLunZw,,2017-02-16 20:43:33,
688002384623095808,Southwest,katieobrienSF,Paid for a @SouthwestAir upgrade to insure I make my connecting flight. Phoenix-&gt;Philly #letsdothis,"-119.30660750000001,37.2691755",2016-01-15 14:18:45,"California, USA"
851627406934913030,United,Haley7098,RT @JayseDavid: @United overbook #flight3411 and decided to force random passengers off the plane. Here's how they did it: https://t.co/Qfe\u2026,,2017-04-11 02:46:10,
693212931257978881,Delta,harlancrystal,#flight #sfo #delta @ San Francisco International Airport (SFO) https://t.co/O0IVN2bWcY,"-122.389544,37.615608",2016-01-29 23:23:36,"California, USA"
834035920798101504,Southwest,KyleAlbertHultz,"@SouthwestAir it's ironically hilarious, but also concerning that it can happen. Who knows what that individual could've been doing...",,2017-02-21 13:43:53,
886203128152018946,United,timmychongg,RT @ScHoolboyQ: You guys r idiots @united HOW U PUT MY DOG ON THE WRONG FLIGHT???? I need answers,,2017-07-15 12:37:45,
918865311067078656,American,logjammmm,@lisahfitz @iflymia @AmericanAir Yay! How are things?!,,2017-10-13 15:45:36,
894328051575795713,Delta,AronoffOFFICIAL,#NYC @googletalks #happysunday #easyflying @Delta https://t.co/uGN6j5sSqj,"-73.9685415,40.780709",2017-08-06 22:43:17,"Manhattan, NY"
850897281574330369,Delta,AronoffOFFICIAL,Hanging with Mastering engineer genius Jeff Lyman at Nashville airport. Our @Delta airlines flight got delayed then\u2026 https://t.co/Sy5xTGamsC,"-118.4119065,34.0207895",2017-04-09 02:24:55,"Los Angeles, CA"
848589168489799681,Delta,AronoffOFFICIAL,Flying to Nashville @Delta  rehearse 36 songs for a @merlehaggard tribute featuring an amazing group of bad ass artists. check earlier tweet,"-118.4119065,34.0207895",2017-04-02 17:33:18,"Los Angeles, CA"
851461748431486976,United,BubblesOfAmor,RT @JayseDavid: @United overbook #flight3411 and decided to force random passengers off the plane. Here's how they did it: https://t.co/Qfe\u2026,,2017-04-10 15:47:54,
875549956211433473,Delta,SenoraCopetona,What a terrible customer service from @united on the phone! Unable solve &amp; recommend @Delta as their better option?? #eventheyloveDELTAasIdo,,2017-06-16 03:05:51,
756320786558947329,American,KaraBianca,RT @DiwaDolls: @AmericanAir https://t.co/pmUzQdma6U,,2016-07-22 02:51:41,
811645956848394240,Delta,uly_soccer7,RT @omgAdamSaleh: We got kicked out of a @Delta airplane because I spoke Arabic to my mom on the phone and with my friend slim... WTFFFFFFF\u2026,,2016-12-21 18:54:10,
811748117838110720,Delta,saraaa_m123,RT @storeaa: @Delta It's R4CI5T. Thank you,,2016-12-22 01:40:07,
851867883541938176,United,JoseDeLoza,RT @DrewStckdle: #UnitedAirlinesMottos https://t.co/8rY3MxjrTS,,2017-04-11 18:41:45,
582367843116818432,Virgin America,eviantriathlete,@VirginAmerica where do I pick up my oversized luggage? There's no staff here at EWK to speak to!,,2015-03-30 02:24:48,
541772203441000448,JetBlue,eviantriathlete,@JetBlue @KarmaKitten3 @iamblackgeorge...sad indeed,,2014-12-08 01:52:13,
854021863642714113,United,Nidiaaamontes,RT @ajplus: .@United strikes again!\n\nA couple flying to their wedding was booted off a flight for sitting in upgraded economy seats without\u2026,,2017-04-17 17:20:53,
886317374391111680,American,Christiansistr2,@AmericanAir Not going to lie I was kind of upset with you guys. The lady at the gate and customer service guys in\u2026 https://t.co/2mjY2WX9cL,,2017-07-15 20:11:43,
886293551927230464,American,Christiansistr2,@AmericanAir They all kept asking about what happened and I kept letting them know that I am a solutions-oriented p\u2026 https://t.co/0RE2Ajgigc,,2017-07-15 18:37:03,
886288122824314883,American,Christiansistr2,@AmericanAir So I started to call for a taxi and the taxi service said we cannot accommodate you at this time. So I\u2026 https://t.co/5XphtehWc9,,2017-07-15 18:15:29,
887067892025446400,Delta,1stTylerCollins,RT @ActualEPAFacts: Poor Ann Coulter... @Delta took a seat that was rightfully yours and gave it to someone else? Imagine how that felt to\u2026,,2017-07-17 21:54:01,
838161245815648256,American,DaybreakApril,I'm on my way Colorado! @colorado @AmericanAir https://t.co/wYgXYjDfnl,"-83.1738665,32.6782075",2017-03-04 22:56:27,"Georgia, USA"
375412499060772864,Virgin America,ValerieBartley,"somehow, no one at the @VirginAmerica CS dept knows how elevate points work. oh, and they leave at 3:30pm, so don't try calling.",,2013-09-05 00:18:09,
886936017105674241,Delta,PhilosopherKyle,@AnnCoulter @Delta If you were any other race people like you would be calling for your name on a no fly list,"-103.0785635,44.12005289999999",2017-07-17 13:09:59,"Box Elder, SD"
905175430994505729,American,DJMARKDASPOT,RT @AmericanAir: @DJMARKDASPOT We know you're excited to kick off the tour and we're excited to fly you to your next stop!,,2017-09-05 21:06:54,
880996192427147264,American,DJMARKDASPOT,RT @AmericanAir: @DJMARKDASPOT Happy to have you on board today! Have a #greAAt flight.,,2017-07-01 03:47:15,
871210108021129216,American,DJMARKDASPOT,"RT @PhillipDeneef: @DJMARKDASPOT @AmericanAir @flyLAXairport Thought my 9am out of D.C. was early, safe travels bro",,2017-06-04 03:40:50,
870974815196205056,American,DJMARKDASPOT,Love Early Flights! Time to Go Az! Wheels up on @americanair \U0001f6eb Next Stop @flylaxairport\u2026 https://t.co/bNUIYm7sQS,,2017-06-03 12:05:52,
858687284631093248,Southwest,DJMARKDASPOT,RT @DJMARKDASPOT: Arizona Thank You Again! time to Go! Wheels up on @southwestair \u2708\ufe0f S/O @mayaclubaz @liquident\u2026 https://t.co/7lFVWraIyO,,2017-04-30 14:19:36,
853612744343302145,American,DJMARKDASPOT,Late Nights Early Flights! Until the next time Arizona! Wheels up on @americanair \u2708\ufe0f\u2026 https://t.co/fXbwyodqse,,2017-04-16 14:15:12,
845937537097105408,American,DJMARKDASPOT,Orlando it was great! Wheels up on @americanair \u2708\ufe0f Next Stop @flylaxairport #DjMarkDaSpot\u2026 https://t.co/QnQmPno4f6,,2017-03-26 09:56:40,
845108338878812160,American,DJMARKDASPOT,@AmericanAir take your time &amp; make sure this plane can fly. I care less about anyone missing there connections! My life is more important \U0001f4af,,2017-03-24 03:01:43,
796666240915927040,American,DJMARKDASPOT,Early flights \u2708\ufe0f wheels up on @americanair \u2708\ufe0f Next Stop #laxairport #DjMarkDaSpot #MP3Waxx\u2026 https://t.co/Cjg66JD7kb,,2016-11-10 10:50:07,
752439977892573184,American,DJMARKDASPOT,Good bye orlando! Wheels up on @americanair \u2708\ufe0f Next Stop @flylaxairport \n\n#DjMarkDaSpot #MDS2K16\u2026 https://t.co/aYU2dzMyPh,,2016-07-11 09:50:45,
741558663769427968,American,DJMARKDASPOT,RT @AmericanAir: @DJMARKDASPOT We're always glad to have you fly with us! Enjoy it.,,2016-06-11 09:12:17,
